Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_Signal,MACD_Diff,BB_High,BB_Mid,BB_Low,SMA_20,SMA_50,EMA_20,EMA_50,EMA_12,EMA_26,VWAP,Returns,Volatility,Price_Range,Return_1D,Return_3D,Return_5D,Return_10D,Volume_MA20,Volume_Ratio,Volume_Spike,EMA20_Slope,EMA50_Slope,ATR_14,ATR_Percent,Distance_EMA20,Distance_EMA50,Distance_BB_High,Distance_BB_Low,Signal
2021-08-12,714.1221313476562,717.0710605291638,708.3669293933626,712.0293148021268,8597674,69.17297585727806,1.6000900138725456,-2.426620100515247,4.026710114387793,730.8712620758304,696.6424743652344,662.4136866546385,696.6424743652344,704.5574426269532,702.0056500604027,705.0116260670382,703.7942246484174,702.1941346345449,694.4394760062569,0.004314538657928191,0.009188290097056065,0.012188574970187736,0.004314538657928191,-0.001662335055994335,0.011145943745703324,0.058628588221605105,14967656.0,0.5744168626002628,0,7.515067194123503,1.8882945113583673,12.901653504888356,0.01806645241555669,0.01725980593775996,0.012922489422538685,-0.0229166634361885,0.07806065263258506,0
2021-08-13,725.9179077148438,728.2009908715206,713.9318662953315,714.0269705680195,16658428,77.0274576109555,3.2464170380869746,-1.2920126727948027,4.538429710881777,731.448089110217,696.7732727050782,662.0984562999394,696.7732727050782,704.6735217285157,704.2830079322542,705.8314802493051,707.1978681970984,703.9514511590114,695.0744743301516,0.016517869772397553,0.00950527809905942,0.01965666423784432,0.016517869772397553,0.012303807944976652,0.02247663362187957,0.0699288230776558,15278637.3,1.0903084923679678,0,8.319110273849901,2.4400288258639193,13.380687550489442,0.018432783388153674,0.03071904268442978,0.028457823188112852,-0.007560593127122009,0.09638966955390897,0
2021-08-16,728.0107421875,730.1035587891065,723.6586474723767,725.8941785477451,6252778,76.91857281907775,4.666227946180925,-0.10036454899965719,4.766592495180582,732.3325792560289,696.9694702148438,661.6063611736587,696.9694702148438,705.0171032714844,706.5427921470396,706.7012552272735,710.3998488110062,705.7336208648253,695.2306831260422,0.00288301810771463,0.00951244744630719,0.008852769531070826,0.00288301810771463,0.023846959200467754,0.017753844203146185,0.07587946447618088,15332744.8,0.4078055222050001,0,8.736292526414786,2.8423619670371636,13.31953845101476,0.01829579933256575,0.030384500810239266,0.030153458484198467,-0.005901467708727951,0.10036841377408019,0
2021-08-17,720.4243774414062,724.8715766174648,715.9771782653477,721.6372182742111,8282666,80.00003163588363,5.120258929230886,0.9437601466464516,4.176498782584434,734.8898281823117,698.0075500488281,661.1252719153445,698.0075500488281,705.2193774414062,707.8648478893601,707.2394168827296,711.942083984914,706.8218250556831,695.3901366638914,-0.01042067693025861,0.008744773568309017,0.012346054118415158,-0.01042067693025861,0.008825165636383137,0.004642994572335191,0.05572593812651516,14491298.1,0.5715613565357544,0,8.221356835654888,2.8614641555234357,12.964508668158723,0.017995655163977508,0.017742835499594097,0.018642853104527773,-0.019683835843373326,0.08969420478250135,1
2021-08-18,719.6395874023438,744.539200641727,717.4278612617312,740.424924369185,22985932,79.07339726249623,5.3550263466896695,1.8260133866550952,3.5290129600345743,737.3371707635066,699.6687164306641,662.0002620978215,699.6687164306641,705.5650793457031,708.9862516525014,707.7256980795773,713.1263152799032,707.7712889332136,698.6239876938839,-0.001089344091672273,0.008820876816782145,0.03767349636483811,-0.001089344091672273,-0.008648802083232598,0.01207408158327028,0.03255308587830519,14431882.2,1.592718931699706,1,8.256020674967544,3.085929370931808,14.335367350484871,0.019920203948521946,0.015026152799171456,0.01683404934297977,-0.024002022497844715,0.08706843275540134,1
2021-08-20,720.4719848632812,722.8739777352771,706.8212102890742,706.8212102890742,13150406,78.21094147165418,5.5443370684010915,2.5696781230042944,2.974658945396797,739.6572537743091,701.2395141601562,662.8217745460033,701.2395141601562,705.9534765625,710.080131005909,708.225552463252,714.2564182927307,708.7120812243296,699.7697803975395,0.0011566865907726154,0.008862385805159363,0.022280904439676598,0.0011566865907726154,-0.01035528308492617,0.008891831294518093,0.020136882891626184,14429046.8,0.9113842502749384,0,8.074480945506366,3.2139263962138784,14.673408193893165,0.020366382735447556,0.014634762195994657,0.017291712163498445,-0.025938052811798444,0.08697694090808221,1
2021-08-23,725.1569213867188,729.2236452390042,717.570526480986,727.6540182634369,10843054,81.35958368265908,6.003201236074119,3.25638274561826,2.7468184904558592,742.3389025328438,703.1860595703125,664.0332166077812,703.1860595703125,706.4284692382812,711.5160158040815,708.8895277151528,715.9334187687289,709.9302175326548,701.255120963102,0.006502593607892404,0.008641339167944193,0.016069789054393796,0.006502593607892404,0.006569105784732354,-0.0010483090719176635,0.021404762091029816,14314865.3,0.757468112536134,0,7.233007871827226,3.0580474658477215,14.868759301629796,0.020504195523909835,0.01917160721564609,0.022947713339761117,-0.02314573719294586,0.09204916749675328,1
2021-08-24,741.447509765625,744.1348732691891,726.5124805626797,727.725379419533,18381314,83.59946017543604,7.5938317653481135,4.123872549564231,3.4699592157838826,747.5273922497785,706.1421447753906,664.7568973010028,706.1421447753906,707.1790747070313,714.3666342766094,710.1663113249751,719.8586635374821,712.264831772134,704.3655616354902,0.022464914694261928,0.009805835834878119,0.023767552624298353,0.022464914694261928,0.03030395040106182,0.0184568259772524,0.03653834979328319,14575572.7,1.261104066257376,0,7.823842129569812,3.4650560977016767,15.208500574270431,0.020511904583883366,0.03790893105812338,0.0440477081801976,-0.008133324005499378,0.11536640353187123,0
2021-08-25,740.7578735351562,744.2776027396884,736.2868693056814,738.2369714945701,7727974,79.59515572361069,8.698499155763557,5.038797870804096,3.6597012849594606,751.7902802615965,708.9400848388672,666.0898894161378,708.9400848388672,707.9812438964843,716.8800856345662,711.3659804312567,723.0739266140473,714.3754274582838,706.8725150324999,-0.0009301214467450913,0.008889217389927085,0.010787240634881682,-0.0009301214467450913,0.02815638789303443,0.02822433100607258,0.03299837099407665,13841899.9,0.5583029826707532,0,9.015237745206036,4.126563548527088,14.42709966088425,0.019476134073382268,0.033307924685136145,0.041317541058234264,-0.014674846185297043,0.11209896037375497,0
2021-08-26,739.521240234375,747.2265448434088,734.122707926727,737.2381569110653,11119002,75.22547911709366,9.366202299123529,5.904278756467983,3.461923542655546,753.8366206319605,712.210092163086,670.5835636942114,712.210092163086,708.6563842773437,719.0363860726432,712.4701082666732,725.6042825556362,716.2380802565127,710.696159586787,-0.0016694163436692389,0.008629216519357082,0.01771935166125693,-0.0016694163436692389,0.01980856615170601,0.02762723616108631,0.04003489124768578,13364332.9,0.8319907984333434,0,10.050134420141717,4.744410187095809,13.67627282290495,0.018493414494180797,0.028489315086847763,0.03796809389451154,-0.018990030473160818,0.10280251451495374,1
